store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,url_key,url_path,custom_design,page_layout,options_container,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,kitnekaa_product_code,manufacturer_product_code,country_of_origin,condition,minimum_order_quantity,minimum_order_unit,brand,tools_construction,tools_tip_material,kitnekaa_manufacturer,seller,dbb_angle_in_degrees,dbb_cutting_depth_in_mm,dbb_height_of_cut_in_mm,dbb_inner_diameter_in_mm,dbb_radius_in_mm,dbb_diameter_in_mm,dbb_material_to_cut,dbb_coating,dbb_machine,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,dbb_rotation,dbb_length_in_mm,dbb_diameter_of_shank_in_mm,dbb_no_of_edges,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Drill & Boring Bits,simple,94,369.200.11,0,Hinge Boring Bits,,,369-200-11,369-200-11.html,,,Product Info Column,,Use config,Use config,,,369.200.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,20,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,4562.1,4562.1,0.05,,Enabled,,"Catalog, Search",None,RH,70,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits HW D=20X70 S=10X26 RH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,369.200.12,0,Hinge Boring Bits,,,369-200-12,369-200-12.html,,,Product Info Column,,Use config,Use config,,,369.200.12,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,20,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,4562.1,4562.1,0.05,,Enabled,,"Catalog, Search",None,LH,70,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits HW D=20X70 S=10X26 LH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,369.350.11,0,Hinge Boring Bits,,,369-350-11,369-350-11.html,,,Product Info Column,,Use config,Use config,,,369.350.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,35,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,5483.4,5483.4,0.09,,Enabled,,"Catalog, Search",None,RH,70,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits HW D=35X70 S=10X26 RH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,369.350.12,0,Hinge Boring Bits,,,369-350-12,369-350-12.html,,,Product Info Column,,Use config,Use config,,,369.350.12,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,35,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,5483.4,5483.4,0.09,,Enabled,,"Catalog, Search",None,LH,70,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits HW D=35X70 S=10X26 LH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,369.600.11,0,Hinge Boring Bits,,,369-600-11,369-600-11.html,,,Product Info Column,,Use config,Use config,,,369.600.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,60,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,8868.9,8868.9,0,,Enabled,,"Catalog, Search",None,RH,70,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,"Hinge Boring Bits ""DP"" D=60X70 S=10X26 RH",,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,317.180.11,0,Hinge Boring Bits,,,317-180-11,317-180-11.html,,,Product Info Column,,Use config,Use config,,,317.180.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,18,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,4118.1,4118.1,0.04,,Enabled,,"Catalog, Search",None,RH,57.5,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits -HW- S=10X26 D=18X57.5 RH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,317.190.11,0,Hinge Boring Bits,,,317-190-11,317-190-11.html,,,Product Info Column,,Use config,Use config,,,317.190.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,19,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,4118.1,4118.1,0.04,,Enabled,,"Catalog, Search",None,RH,57.5,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,"Hinge Boring Bits HW D=19X57,5 S=10X26 RH",,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,317.320.12,0,Hinge Boring Bits,,,317-320-12,317-320-12.html,,,Product Info Column,,Use config,Use config,,,317.320.12,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,32,"Composite , Laminated Panels , Plastic , Solidwood",PTFE Coated,Boring Machine,5494.5,5494.5,0.07,,Enabled,,"Catalog, Search",None,LH,57.5,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,"Hinge Boring Bits HW D=32X57,5 S=10X26 LH",,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,317.350.11,0,Hinge Boring Bits,,,317-350-11,317-350-11.html,,,Product Info Column,,Use config,Use config,,,317.350.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,35,"Composite , Laminated Panels , Plastic , Solidwood",No Coating,Boring Machine,5039.4,5039.4,0.08,,Enabled,,"Catalog, Search",None,RH,57.5,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,Hinge Boring Bits -HW- S=10X26 D=35X57.5 RH,,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
admin,base,Drill & Boring Bits,simple,94,317.380.11,0,Hinge Boring Bits,,,317-380-11,317-380-11.html,,,Product Info Column,,Use config,Use config,,,317.380.11,Italy,New,1,Piece(s),CMT Utensili,Steel,Tungsten Carbide,CMT Utensili,Total Tools & Equipment (P) Ltd.,,,,,,38,"Composite , Laminated Panels , Plastic , Solidwood",No Coating,Boring Machine,6293.7,6293.7,0.09,,Enabled,,"Catalog, Search",None,RH,57.5,10x26,2,1. Super-Strength Steel.</br> 2. Cutter Portion Coated With Orange Or Black P.T.F.E.</br> 3. HW Head With Precision Balanced Centre Point.</br> 4. 2 HW Precision Ground Cutting Edges [Z2].</br> 5. 2 Negatively Ground Spurs [V2].</br> 6. Parallel Shank Wit,"Hinge Boring Bits HW D=38X57,5 S=10X26 RH",,,9/7/2015 0:00,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,1,0,1,0,1,0,1,0,0,0,1,Hinge Boring Bits,0,simple,,
